DateZebrabox,Plate,Well,PTZ,Group,Genotype,Genotype2,TotalMovement,N_events,MaxSpeed,N_HSE,N_HSE_permin
2022.10.20,2,Loc07,2.5,SRGAP2,srgap2KO,srgap2KO,3753.948,82,38.297,1,0.016666667
2022.10.20,2,Loc08,2.5,SRGAP2,srgap2KO,srgap2KO,5432.374,81,73.104,17,0.283333333
2022.10.20,2,Loc09,2.5,SRGAP2,srgap2KO,srgap2KO,4533.42,23,86.896,7,0.116666667
2022.10.20,2,Loc10,2.5,SRGAP2,srgap2KO,srgap2KO,5954.992,47,100.393,18,0.3
2022.10.20,2,Loc11,2.5,control,eGFP,control,7055.829,61,56.96911197,33,0.55
2022.10.20,2,Loc12,2.5,control,eGFP,control,4561.252,76,76.78063852,9,0.15
2022.10.20,2,Loc13,2.5,SRGAP2,srgap2KO,srgap2KO,6545.264,115,91.849,18,0.3
2022.10.20,2,Loc14,2.5,SRGAP2,srgap2KO,srgap2KO,6296.516,63,60.70029098,22,0.366666667
2022.10.20,2,Loc15,2.5,SRGAP2,srgap2KO,srgap2KO,5149.696,153,13.25948718,0,0
2022.10.20,2,Loc16,2.5,SRGAP2,srgap2KO,srgap2KO,4908.165,28,84.51498929,18,0.3
2022.10.20,2,Loc17,2.5,SRGAP2,srgap2KO,srgap2KO,6829.237,104,85.51104418,21,0.35
2022.10.20,2,Loc18,2.5,SRGAP2,srgap2KO,srgap2KO,4799.633,16,88.55631068,9,0.15
2022.10.20,2,Loc19,2.5,SRGAP2,srgap2KO,srgap2KO,4016.293,105,9.117,0,0
2022.10.20,2,Loc20,2.5,SRGAP2,srgap2KO,srgap2KO,5589.943,54,82.15708419,10,0.166666667
2022.10.20,2,Loc21,2.5,SRGAP2,srgap2KO,srgap2KO,4019.666,98,77.421,3,0.05
2022.10.20,2,Loc22,2.5,SRGAP2,srgap2KO,srgap2KO,3893.619,26,92.91528724,9,0.15
2022.10.20,2,Loc23,2.5,control,eGFP,control,4720.977,37,97.5761523,13,0.216666667
2022.10.20,2,Loc24,2.5,control,eGFP,control,6058.227,60,77.95895896,20,0.333333333
2022.10.20,2,Loc25,2.5,SRGAP2,SRGAP2C,SRGAP2C,6771.127,55,57.49551346,33,0.55
2022.10.20,2,Loc26,2.5,SRGAP2,SRGAP2C,SRGAP2C,4917.246,91,86.83971044,10,0.166666667
2022.10.20,2,Loc27,2.5,SRGAP2,SRGAP2C,SRGAP2C,7436.245,81,60.504,30,0.5
2022.10.20,2,Loc28,2.5,SRGAP2,SRGAP2C,SRGAP2C,5601.387,75,60.43486974,18,0.3
2022.10.20,2,Loc29,2.5,SRGAP2,SRGAP2C,SRGAP2C,4656.026,59,52.811,10,0.166666667
2022.10.20,2,Loc30,2.5,SRGAP2,SRGAP2C,SRGAP2C,4901.582,65,64.77708978,15,0.25
2022.10.20,2,Loc31,2.5,SRGAP2,SRGAP2C,SRGAP2C,4098.21,71,31.06395349,1,0.016666667
2022.10.20,2,Loc32,2.5,SRGAP2,SRGAP2C,SRGAP2C,4555.614,50,47.82478219,17,0.283333333
2022.10.20,2,Loc33,2.5,SRGAP2,SRGAP2C,SRGAP2C,6897.605,41,74.891,23,0.383333333
2022.10.20,2,Loc34,2.5,SRGAP2,SRGAP2C,SRGAP2C,3055.676,76,13.00292113,0,0
2022.10.20,2,Loc35,2.5,control,eGFP,control,5730.679,63,69.483,23,0.383333333
2022.10.20,2,Loc36,2.5,control,eGFP,control,6297.805,91,52.2979146,22,0.366666667
2022.10.20,2,Loc37,2.5,SRGAP2,SRGAP2C,SRGAP2C,5883.221,47,97.37125129,23,0.383333333
2022.10.20,2,Loc38,2.5,SRGAP2,SRGAP2C,SRGAP2C,4253.724,32,51.87724551,11,0.183333333
2022.10.20,2,Loc39,2.5,SRGAP2,SRGAP2C,SRGAP2C,6928.786,68,82.492,32,0.533333333
2022.10.20,2,Loc40,2.5,SRGAP2,SRGAP2C,SRGAP2C,8259.669,132,70.896,12,0.2
2022.10.20,2,Loc41,2.5,SRGAP2,SRGAP2C,SRGAP2C,5494.357,46,65.63908997,16,0.266666667
2022.10.20,2,Loc42,2.5,SRGAP2,SRGAP2C,SRGAP2C,7629.524,63,66.479,39,0.65
2022.10.20,2,Loc43,2.5,SRGAP2,SRGAP2C,SRGAP2C,5261.749,53,57.95704296,15,0.25
2022.10.20,2,Loc44,2.5,SRGAP2,SRGAP2C,SRGAP2C,5642.478,90,80.274,13,0.216666667
2022.10.20,2,Loc45,2.5,SRGAP2,SRGAP2C,SRGAP2C,5405.062,79,40.079,10,0.166666667
2022.10.20,2,Loc46,2.5,SRGAP2,SRGAP2C,SRGAP2C,4232.241,54,60.371,8,0.133333333
2022.10.20,2,Loc47,2.5,control,eGFP,control,2816.675,35,43.87636004,4,0.066666667
2022.10.20,2,Loc48,2.5,control,eGFP,control,2918.129,28,54.594,5,0.083333333
2022.10.20,2,Loc49,2.5,SRGAP2,SRGAP2A,SRGAP2A,5168.73,48,55.67045455,11,0.183333333
2022.10.20,2,Loc50,2.5,SRGAP2,SRGAP2A,SRGAP2A,8367.305,71,72.14581179,31,0.516666667
2022.10.20,2,Loc51,2.5,SRGAP2,SRGAP2A,SRGAP2A,6056.853,66,52.99,23,0.383333333
2022.10.20,2,Loc52,2.5,SRGAP2,SRGAP2A,SRGAP2A,6333.295,50,75.66,23,0.383333333
2022.10.20,2,Loc53,2.5,SRGAP2,SRGAP2A,SRGAP2A,6902.306,61,83.399,26,0.433333333
2022.10.20,2,Loc54,2.5,SRGAP2,SRGAP2A,SRGAP2A,8256.767,81,50.372,38,0.633333333
2022.10.20,2,Loc55,2.5,SRGAP2,SRGAP2A,SRGAP2A,5818.728,45,76.21921922,14,0.233333333
2022.10.20,2,Loc56,2.5,SRGAP2,SRGAP2A,SRGAP2A,4932.816,30,72.13704071,15,0.25
2022.10.20,2,Loc57,2.5,SRGAP2,SRGAP2A,SRGAP2A,5235.098,34,81.03003876,17,0.283333333
2022.10.20,2,Loc58,2.5,SRGAP2,SRGAP2A,SRGAP2A,6816.939,80,70.43287938,23,0.383333333
2022.10.20,2,Loc59,2.5,control,eGFP,control,6873.562,46,69.039,28,0.466666667
2022.10.20,2,Loc60,2.5,control,eGFP,control,3499.132,37,49.14,6,0.1
2022.10.20,2,Loc61,2.5,SRGAP2,SRGAP2A,SRGAP2A,3686.101,91,18.807,0,0
2022.10.20,2,Loc62,2.5,SRGAP2,SRGAP2A,SRGAP2A,6280.513,72,57.64564565,19,0.316666667
2022.10.20,2,Loc63,2.5,SRGAP2,SRGAP2A,SRGAP2A,5505.248,55,69.229,19,0.316666667
2022.10.20,2,Loc64,2.5,SRGAP2,SRGAP2A,SRGAP2A,5630.074,105,73.658,8,0.133333333
2022.10.20,2,Loc65,2.5,SRGAP2,SRGAP2A,SRGAP2A,4549.606,34,57.02908726,11,0.183333333
2022.10.20,2,Loc66,2.5,SRGAP2,SRGAP2A,SRGAP2A,8007.462,76,84.038,25,0.416666667
2022.10.20,2,Loc67,2.5,SRGAP2,SRGAP2A,SRGAP2A,5384.175,76,72.905,8,0.133333333
2022.10.20,2,Loc68,2.5,SRGAP2,SRGAP2A,SRGAP2A,6940.91,69,64.47076613,26,0.433333333
2022.10.20,2,Loc69,2.5,SRGAP2,SRGAP2A,SRGAP2A,5096.162,78,61.59738956,7,0.116666667
2022.10.20,2,Loc70,2.5,SRGAP2,SRGAP2A,SRGAP2A,10218.388,112,33.664,8,0.133333333
2022.10.20,2,Loc71,2.5,control,eGFP,control,53.504,0,33.664,0,0
2022.10.20,2,Loc72,2.5,control,eGFP,control,5041.406,78,58.44891641,15,0.25
2022.10.20,2,Loc73,2.5,control,scrambled,control,71.439,0,58.44891641,0,0
2022.10.20,2,Loc74,2.5,control,scrambled,control,7442.457,137,58.96404276,10,0.166666667
2022.10.20,2,Loc75,2.5,control,scrambled,control,4997.109,41,60.066,18,0.3
2022.10.20,2,Loc76,2.5,control,scrambled,control,6855.779,67,63.14064116,25,0.416666667
2022.10.20,2,Loc77,2.5,control,scrambled,control,5577.214,45,62.112,22,0.366666667
2022.10.20,2,Loc78,2.5,control,scrambled,control,5416.89,40,97.72981366,18,0.3
2022.10.20,2,Loc79,2.5,control,scrambled,control,6580.026,59,78.27872128,29,0.483333333
2022.10.20,2,Loc80,2.5,control,scrambled,control,3878.914,16,66.17782218,9,0.15
2022.10.20,2,Loc81,2.5,control,scrambled,control,8569.114,114,57.83954451,9,0.15
2022.10.20,2,Loc82,2.5,control,scrambled,control,3183.793,10,54.07260407,4,0.066666667
2022.10.20,2,Loc83,2.5,control,eGFP,control,3922.141,78,29.105,2,0.033333333
2022.10.20,2,Loc84,2.5,control,eGFP,control,4891.586,62,61.863,15,0.25
2022.10.20,2,Loc85,2.5,control,scrambled,control,4640.342,45,47.29353234,12,0.2
2022.10.20,2,Loc86,2.5,control,scrambled,control,6119.248,79,88.34172662,24,0.4
2022.10.20,2,Loc87,2.5,control,scrambled,control,7948.735,89,166.7575758,32,0.533333333
2022.10.20,2,Loc88,2.5,control,scrambled,control,4268.881,31,47.05015353,11,0.183333333
2022.10.20,2,Loc89,2.5,control,scrambled,control,4859.228,33,84.861,15,0.25
2022.10.20,2,Loc90,2.5,control,scrambled,control,4120.574,55,63.866,3,0.05
2022.10.20,2,Loc91,2.5,control,scrambled,control,4456.45,48,56.868,15,0.25
2022.10.20,2,Loc92,2.5,control,scrambled,control,4683.991,33,47.46,23,0.383333333
2022.10.20,2,Loc93,2.5,control,scrambled,control,4239.692,54,51.926,6,0.1
2022.10.20,2,Loc94,2.5,control,scrambled,control,3960.934,46,63.8224674,12,0.2
2022.10.20,2,Loc95,2.5,control,eGFP,control,6799.43,99,69.955,21,0.35
2022.10.20,2,Loc96,2.5,control,eGFP,control,6775.342,96,72.522,32,0.533333333
2022.10.20,3,Loc01,0,SRGAP2,srgap2KO,srgap2KO,4180.34,122,12.31806616,0,0
2022.10.20,3,Loc02,0,SRGAP2,srgap2KO,srgap2KO,0,0,12.31806616,0,0
2022.10.20,3,Loc03,0,SRGAP2,srgap2KO,srgap2KO,3.609,0,12.31806616,0,0
2022.10.20,3,Loc04,0,SRGAP2,srgap2KO,srgap2KO,1859.783,56,4.981481481,0,0
2022.10.20,3,Loc05,0,SRGAP2,srgap2KO,srgap2KO,3734.624,103,6.758,0,0
2022.10.20,3,Loc06,0,SRGAP2,srgap2KO,srgap2KO,2922.886,44,8.639,0,0
2022.10.20,3,Loc07,0,SRGAP2,srgap2KO,srgap2KO,4311.003,90,12.625,0,0
2022.10.20,3,Loc08,0,SRGAP2,srgap2KO,srgap2KO,3131.842,47,7.1,0,0
2022.10.20,3,Loc09,0,SRGAP2,srgap2KO,srgap2KO,0,0,7.1,0,0
2022.10.20,3,Loc10,0,SRGAP2,srgap2KO,srgap2KO,0,0,7.1,0,0
2022.10.20,3,Loc11,0,SRGAP2,SRGAP2C,SRGAP2C,4854.915,133,6.058,0,0
2022.10.20,3,Loc12,0,SRGAP2,SRGAP2C,SRGAP2C,1064.41,6,6.142709411,0,0
2022.10.20,3,Loc13,0,SRGAP2,SRGAP2C,SRGAP2C,4862.666,120,11.641,0,0
2022.10.20,3,Loc14,0,SRGAP2,SRGAP2C,SRGAP2C,11422.782,37,23.6257732,1,0.016666667
2022.10.20,3,Loc15,0,SRGAP2,SRGAP2C,SRGAP2C,4334.03,68,8.699,0,0
2022.10.20,3,Loc16,0,SRGAP2,SRGAP2C,SRGAP2C,1.197,0,8.699,0,0
2022.10.20,3,Loc17,0,SRGAP2,SRGAP2C,SRGAP2C,5926.082,137,11.236,0,0
2022.10.20,3,Loc18,0,SRGAP2,SRGAP2C,SRGAP2C,3770.578,81,6.746,0,0
2022.10.20,3,Loc19,0,SRGAP2,SRGAP2C,SRGAP2C,6265.181,169,15.75217812,0,0
2022.10.20,3,Loc20,0,SRGAP2,SRGAP2C,SRGAP2C,2947.851,33,12.89172932,0,0
2022.10.20,3,Loc21,0,SRGAP2,SRGAP2C,SRGAP2C,0,0,12.89172932,0,0
2022.10.20,3,Loc22,0,SRGAP2,SRGAP2C,SRGAP2C,2613.42,16,2.977,0,0
2022.10.20,3,Loc23,0,SRGAP2,SRGAP2C,SRGAP2C,4511.929,162,9.157024793,0,0
2022.10.20,3,Loc24,0,SRGAP2,SRGAP2C,SRGAP2C,3656.741,107,4.233400402,0,0
2022.10.20,3,Loc25,0,SRGAP2,SRGAP2C,SRGAP2C,6041.491,145,15.31104651,0,0
2022.10.20,3,Loc26,0,SRGAP2,SRGAP2C,SRGAP2C,8383.197,33,7.019095477,0,0
2022.10.20,3,Loc27,0,SRGAP2,SRGAP2C,SRGAP2C,5531.657,139,8.155,0,0
2022.10.20,3,Loc28,0,SRGAP2,SRGAP2C,SRGAP2C,13063.995,86,29.46893788,1,0.016666667
2022.10.20,3,Loc29,0,SRGAP2,SRGAP2C,SRGAP2C,4011.373,102,5.374,0,0
2022.10.20,3,Loc30,0,SRGAP2,SRGAP2C,SRGAP2C,6195.944,123,11.914,0,0
2022.10.20,3,Loc31,0,SRGAP2,SRGAP2C,SRGAP2C,3569.164,92,7.386386386,0,0
2022.10.20,3,Loc32,0,SRGAP2,SRGAP2A,SRGAP2A,22113.167,49,21.0502008,0,0
2022.10.20,3,Loc33,0,SRGAP2,SRGAP2A,SRGAP2A,6203.283,186,9.72,0,0
2022.10.20,3,Loc34,0,SRGAP2,SRGAP2A,SRGAP2A,10328.382,49,14.42636457,0,0
2022.10.20,3,Loc35,0,SRGAP2,SRGAP2A,SRGAP2A,3651.526,97,4.548981571,0,0
2022.10.20,3,Loc36,0,SRGAP2,SRGAP2A,SRGAP2A,3933.257,79,5.769,0,0
2022.10.20,3,Loc37,0,control,scrambled,control,7331.831,156,74.52631579,26,0.433333333
2022.10.20,3,Loc38,0,control,scrambled,control,15127.401,43,41.43494424,1,0.016666667
2022.10.20,3,Loc39,0,control,scrambled,control,10545.997,171,17.73275024,0,0
2022.10.20,3,Loc40,0,control,scrambled,control,7658.817,141,15.066,0,0
2022.10.20,3,Loc41,0,control,scrambled,control,4545.903,85,10.08247423,0,0
2022.10.20,3,Loc42,0,control,eGFP,control,3941.764,66,6.836978131,0,0
2022.10.20,3,Loc43,0,control,eGFP,control,4277.522,135,7.997,0,0
2022.10.20,3,Loc44,0,control,eGFP,control,4550.616,107,9.015810277,0,0
2022.10.20,3,Loc45,0,control,eGFP,control,5422.481,173,6.655378486,0,0
2022.10.20,3,Loc46,0,control,eGFP,control,12984.299,47,21.158,0,0
2022.10.20,3,Loc47,0,control,eGFP,control,3457.388,101,4.702,0,0
2022.10.20,3,Loc48,0,control,eGFP,control,6206.114,166,24.27424749,1,0.016666667
2022.10.20,3,Loc49,0,control,eGFP,control,3056.088,62,3.613,0,0
2022.10.20,3,Loc50,0,control,eGFP,control,14870.613,20,11.83499006,0,0
2022.10.20,3,Loc51,0,control,eGFP,control,3883.105,82,6.876089061,0,0
2022.10.20,3,Loc52,0,control,eGFP,control,5168.346,113,11.369,0,0
2022.10.20,3,Loc53,0,control,eGFP,control,2996.233,41,3.483902439,0,0
2022.10.20,3,Loc54,0,control,eGFP,control,0.105,0,3.483902439,0,0
2022.10.20,3,Loc55,0,control,eGFP,control,4029.447,138,10.481,0,0
2022.10.20,3,Loc56,0,control,eGFP,control,3543.303,103,5.483,0,0
2022.10.20,3,Loc57,0,control,eGFP,control,4267.21,151,7.019648397,0,0
2022.10.20,3,Loc58,0,control,eGFP,control,4655.711,81,9.093,0,0
2022.10.20,3,Loc59,0,control,eGFP,control,4209.458,126,8.423001949,0,0
2022.10.20,3,Loc60,0,control,eGFP,control,7406.404,98,10.81,0,0
2022.10.20,3,Loc61,0,control,eGFP,control,4938.581,40,8.340253749,0,0
2022.10.20,3,Loc62,0,control,eGFP,control,4763.587,111,19.1775,0,0
2022.10.20,3,Loc63,0,control,eGFP,control,4461.639,129,7.912,0,0
2022.10.20,3,Loc64,0,control,eGFP,control,4390.899,84,8.480885312,0,0
2022.10.20,3,Loc65,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc66,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc67,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc68,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc69,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc70,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc71,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc72,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc73,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc74,0,,,,7.902,0,8.480885312,0,0
2022.10.20,3,Loc75,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc76,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc77,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc78,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc79,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc80,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc81,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc82,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc83,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc84,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc85,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc86,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc87,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc88,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc89,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc90,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc91,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc92,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc93,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc94,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc95,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc96,0,,,,0,0,8.480885312,0,0
2022.10.20,3,Loc01,2.5,SRGAP2,srgap2KO,srgap2KO,6376.658,167,17.898,0,0
2022.10.20,3,Loc02,2.5,SRGAP2,srgap2KO,srgap2KO,1338.787,8,27.35555556,1,0.016666667
2022.10.20,3,Loc03,2.5,SRGAP2,srgap2KO,srgap2KO,157.201,0,27.35555556,0,0
2022.10.20,3,Loc04,2.5,SRGAP2,srgap2KO,srgap2KO,3918.723,120,10.29980658,0,0
2022.10.20,3,Loc05,2.5,SRGAP2,srgap2KO,srgap2KO,8884.166,157,79.735,35,0.583333333
2022.10.20,3,Loc06,2.5,SRGAP2,srgap2KO,srgap2KO,6112.456,188,14.38577154,0,0
2022.10.20,3,Loc07,2.5,SRGAP2,srgap2KO,srgap2KO,9390.532,116,89.499,23,0.383333333
2022.10.20,3,Loc08,2.5,SRGAP2,srgap2KO,srgap2KO,5343.596,48,88.84274194,16,0.266666667
2022.10.20,3,Loc09,2.5,SRGAP2,srgap2KO,srgap2KO,15.496,0,88.84274194,0,0
2022.10.20,3,Loc10,2.5,SRGAP2,srgap2KO,srgap2KO,177.362,0,88.84274194,0,0
2022.10.20,3,Loc11,2.5,SRGAP2,SRGAP2C,SRGAP2C,5400.689,60,48.977,17,0.283333333
2022.10.20,3,Loc12,2.5,SRGAP2,SRGAP2C,SRGAP2C,3517.983,66,13.344,0,0
2022.10.20,3,Loc13,2.5,SRGAP2,SRGAP2C,SRGAP2C,13100.499,106,57.00410678,11,0.183333333
2022.10.20,3,Loc14,2.5,SRGAP2,SRGAP2C,SRGAP2C,4320.643,93,14.28082192,0,0
2022.10.20,3,Loc15,2.5,SRGAP2,SRGAP2C,SRGAP2C,8178.244,88,89.435,40,0.666666667
2022.10.20,3,Loc16,2.5,SRGAP2,SRGAP2C,SRGAP2C,447.805,1,65.8358209,1,0.016666667
2022.10.20,3,Loc17,2.5,SRGAP2,SRGAP2C,SRGAP2C,6556.935,110,41.33570702,14,0.233333333
2022.10.20,3,Loc18,2.5,SRGAP2,SRGAP2C,SRGAP2C,4923.4,76,64.32510288,12,0.2
2022.10.20,3,Loc19,2.5,SRGAP2,SRGAP2C,SRGAP2C,6651.693,104,79.2811245,27,0.45
2022.10.20,3,Loc20,2.5,SRGAP2,SRGAP2C,SRGAP2C,5189.215,56,55.86465433,16,0.266666667
2022.10.20,3,Loc21,2.5,SRGAP2,SRGAP2C,SRGAP2C,4278.282,13,17.88028896,0,0
2022.10.20,3,Loc22,2.5,SRGAP2,SRGAP2C,SRGAP2C,6218.777,103,28.87790698,1,0.016666667
2022.10.20,3,Loc23,2.5,SRGAP2,SRGAP2C,SRGAP2C,5490.52,95,57.699,9,0.15
2022.10.20,3,Loc24,2.5,SRGAP2,SRGAP2C,SRGAP2C,4868.433,126,10.99300699,0,0
2022.10.20,3,Loc25,2.5,SRGAP2,SRGAP2C,SRGAP2C,7896.604,126,33.059,6,0.1
2022.10.20,3,Loc26,2.5,SRGAP2,SRGAP2C,SRGAP2C,3601.916,116,3.868605817,0,0
2022.10.20,3,Loc27,2.5,SRGAP2,SRGAP2C,SRGAP2C,5373.147,102,60.04835391,14,0.233333333
2022.10.20,3,Loc28,2.5,SRGAP2,SRGAP2C,SRGAP2C,9430.58,102,71.682,48,0.8
2022.10.20,3,Loc29,2.5,SRGAP2,SRGAP2C,SRGAP2C,5097.6,84,50.19763695,2,0.033333333
2022.10.20,3,Loc30,2.5,SRGAP2,SRGAP2C,SRGAP2C,6901.336,82,68,25,0.416666667
2022.10.20,3,Loc31,2.5,SRGAP2,SRGAP2C,SRGAP2C,4084.802,37,75.02068252,8,0.133333333
2022.10.20,3,Loc32,2.5,SRGAP2,SRGAP2A,SRGAP2A,4282.217,65,78.08325266,3,0.05
2022.10.20,3,Loc33,2.5,SRGAP2,SRGAP2A,SRGAP2A,5474.709,84,48.06513026,14,0.233333333
2022.10.20,3,Loc34,2.5,SRGAP2,SRGAP2A,SRGAP2A,4397.703,61,37.21778222,3,0.05
2022.10.20,3,Loc35,2.5,SRGAP2,SRGAP2A,SRGAP2A,3767.354,42,60.37293388,2,0.033333333
2022.10.20,3,Loc36,2.5,SRGAP2,SRGAP2A,SRGAP2A,3108.813,29,73.515,4,0.066666667
2022.10.20,3,Loc37,2.5,control,scrambled,control,799.444,0,73.515,0,0
2022.10.20,3,Loc38,2.5,control,scrambled,control,10388.797,106,88.02572347,45,0.75
2022.10.20,3,Loc39,2.5,control,scrambled,control,6500.863,57,69.845,27,0.45
2022.10.20,3,Loc40,2.5,control,scrambled,control,7012.165,42,45.56153051,3,0.05
2022.10.20,3,Loc41,2.5,control,scrambled,control,3251.309,35,50.606,1,0.016666667
2022.10.20,3,Loc42,2.5,control,eGFP,control,5580.504,55,60.24392614,22,0.366666667
2022.10.20,3,Loc43,2.5,control,eGFP,control,5507.54,61,74.88011696,10,0.166666667
2022.10.20,3,Loc44,2.5,control,eGFP,control,6120.522,69,90.65134865,9,0.15
2022.10.20,3,Loc45,2.5,control,eGFP,control,5035.585,52,49.53402062,9,0.15
2022.10.20,3,Loc46,2.5,control,eGFP,control,5144.686,36,76.76863504,20,0.333333333
2022.10.20,3,Loc47,2.5,control,eGFP,control,3353.136,29,51.607,3,0.05
2022.10.20,3,Loc48,2.5,control,eGFP,control,6271.742,148,13.308,0,0
2022.10.20,3,Loc49,2.5,control,eGFP,control,3237.211,67,33.24756757,1,0.016666667
2022.10.20,3,Loc50,2.5,control,eGFP,control,9181.868,24,26.671,3,0.05
2022.10.20,3,Loc51,2.5,control,eGFP,control,5566.553,45,89.41983852,14,0.233333333
2022.10.20,3,Loc52,2.5,control,eGFP,control,9164.678,95,49.983,44,0.733333333
2022.10.20,3,Loc53,2.5,control,eGFP,control,3285.822,27,46.8959144,7,0.116666667
2022.10.20,3,Loc54,2.5,control,eGFP,control,21.586,0,46.8959144,0,0
2022.10.20,3,Loc55,2.5,control,eGFP,control,3800.771,78,44.36463536,6,0.1
2022.10.20,3,Loc56,2.5,control,eGFP,control,4937.141,90,44.623,7,0.116666667
2022.10.20,3,Loc57,2.5,control,eGFP,control,7138.015,134,86.56102784,16,0.266666667
2022.10.20,3,Loc58,2.5,control,eGFP,control,6954.092,58,85.827,24,0.4
2022.10.20,3,Loc59,2.5,control,eGFP,control,6580.164,103,74.45154845,15,0.25
2022.10.20,3,Loc60,2.5,control,eGFP,control,4339.573,38,50.14506173,9,0.15
2022.10.20,3,Loc61,2.5,control,eGFP,control,5876.197,76,74.88797814,15,0.25
2022.10.20,3,Loc62,2.5,control,eGFP,control,6073.656,101,71.93408135,12,0.2
2022.10.20,3,Loc63,2.5,control,eGFP,control,7605.461,158,55.44320713,15,0.25
2022.10.20,3,Loc64,2.5,control,eGFP,control,4039.495,52,68.743,2,0.033333333
2022.10.20,3,Loc65,2.5,,,,0,0,68.743,0,0
2022.10.20,3,Loc66,2.5,,,,0,0,68.743,0,0
2022.10.20,3,Loc67,2.5,,,,2.228,0,68.743,0,0
2022.10.20,3,Loc68,2.5,,,,0,0,68.743,0,0
2022.10.20,3,Loc69,2.5,,,,36.102,0,68.743,0,0
2022.10.20,3,Loc70,2.5,,,,2.649,0,68.743,0,0
2022.10.20,3,Loc71,2.5,,,,48.943,1,3.181818182,0,0
2022.10.20,3,Loc72,2.5,,,,3.123,0,3.181818182,0,0
2022.10.20,3,Loc73,2.5,,,,0,0,3.181818182,0,0
2022.10.20,3,Loc74,2.5,,,,410.001,0,3.181818182,0,0
2022.10.20,3,Loc75,2.5,,,,18.956,0,3.181818182,0,0
2022.10.20,3,Loc76,2.5,,,,6.564,0,3.181818182,0,0
2022.10.20,3,Loc77,2.5,,,,1044.976,13,4.65625,0,0
2022.10.20,3,Loc78,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc79,2.5,,,,17.82,0,4.65625,0,0
2022.10.20,3,Loc80,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc81,2.5,,,,5.612,0,4.65625,0,0
2022.10.20,3,Loc82,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc83,2.5,,,,19.173,0,4.65625,0,0
2022.10.20,3,Loc84,2.5,,,,43.267,0,4.65625,0,0
2022.10.20,3,Loc85,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc86,2.5,,,,106.162,0,4.65625,0,0
2022.10.20,3,Loc87,2.5,,,,60.198,0,4.65625,0,0
2022.10.20,3,Loc88,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc89,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc90,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc91,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc92,2.5,,,,0.332,0,4.65625,0,0
2022.10.20,3,Loc93,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc94,2.5,,,,2.837,0,4.65625,0,0
2022.10.20,3,Loc95,2.5,,,,0,0,4.65625,0,0
2022.10.20,3,Loc96,2.5,,,,0,0,4.65625,0,0
2022.11.13,1,Loc05,0,FAM72,fam72KO,fam72KO,473.501,5,1.951,0,0
2022.11.13,1,Loc06,0,FAM72,fam72KO,fam72KO,2261.138,17,8.144508671,0,0
2022.11.13,1,Loc07,0,FAM72,FAM72B,FAM72B,0,0,8.144508671,0,0
2022.11.13,1,Loc08,0,FAM72,FAM72B,FAM72B,65.796,0,8.144508671,0,0
2022.11.13,1,Loc09,0,FAM72,FAM72B,FAM72B,1748.318,31,6.154618474,0,0
2022.11.13,1,Loc10,0,FAM72,FAM72B,FAM72B,2056.49,20,1.631958763,0,0
2022.11.13,1,Loc11,0,FAM72,FAM72B,FAM72B,2120.172,59,5.147,0,0
